speed,heading_error,checkpoint_distance,ray_0_front,ray_1_+45,ray_2_+90,ray_3_+135,ray_4_back,ray_5_-135,ray_6_-90,ray_7_-45,ground_friction,throttle,steering
18.4856,-0.1841,13.6821,40.4439,50.0000,50.0000,50.0000,14.8355,3.3191,2.8492,5.2249,1.0000,1.0000,0.0000
18.5974,-0.1618,12.7561,40.2189,50.0000,50.0000,50.0000,16.2132,3.3575,2.8589,5.1496,1.0000,1.0000,0.0000
18.8937,-0.1013,11.8165,41.7878,50.0000,50.0000,50.0000,50.0000,3.5152,2.8528,4.8337,1.0000,1.0000,1.0000
19.1986,0.0536,10.8611,49.5530,45.2039,50.0000,50.0000,50.0000,4.0331,2.8556,4.0979,1.0000,1.0000,1.0000
19.4678,0.2130,9.8910,49.3587,39.3533,50.0000,50.0000,50.0000,4.8695,2.9193,3.6368,1.0000,1.0000,1.0000
19.4331,0.2806,8.9093,48.9734,37.2364,50.0000,50.0000,50.0000,5.4337,3.0404,3.6059,1.0000,1.0000,0.0000
19.9182,-0.9036,43.1582,48.1686,36.0820,50.0000,50.0000,50.0000,5.7426,3.1577,3.7337,1.0000,1.0000,0.0000
20.3839,-0.9246,42.7049,47.1188,34.9429,50.0000,50.0000,50.0000,5.5636,3.0926,3.6632,1.0000,1.0000,0.0000
20.3288,-0.9193,42.2576,46.4133,33.7081,50.0000,50.0000,50.0000,5.8693,3.1623,3.6935,1.0000,1.0000,0.0000
20.4511,-0.9296,41.8183,45.5071,32.7299,50.0000,50.0000,50.0000,6.0464,3.2430,3.7894,1.0000,1.0000,0.0000
20.6500,-0.9354,41.3887,44.6664,31.8505,50.0000,50.0000,50.0000,6.4110,3.4011,3.9601,1.0000,1.0000,0.0000
20.8426,-0.9586,40.9607,43.5696,30.9216,50.0000,50.0000,50.0000,6.3264,3.4017,4.0140,1.0000,1.0000,0.0000
20.2711,-0.9593,40.5431,42.8109,30.3166,50.0000,50.0000,50.0000,6.9275,3.6715,4.3407,1.0000,1.0000,0.0000
20.7024,-0.9477,40.1528,42.2710,30.1916,50.0000,50.0000,50.0000,8.1028,4.1666,4.9386,1.0000,1.0000,0.0000
21.1185,-0.9720,39.7622,41.1506,29.7497,50.0000,50.0000,50.0000,8.4313,4.4547,5.4230,1.0000,1.0000,0.0000
21.5192,-0.9972,39.3728,40.0113,29.0688,50.0000,50.0000,50.0000,8.3617,4.5235,5.6927,1.0000,1.0000,1.0000
21.8691,-0.8744,38.9863,41.7208,30.6973,41.4530,50.0000,50.0000,10.9363,4.5424,5.0182,1.0000,1.0000,1.0000
22.1385,-0.7523,38.5979,44.7582,35.3702,32.0707,50.0000,50.0000,17.6461,4.3924,4.2592,1.0000,1.0000,1.0000
21.3989,-0.6693,38.2160,47.8402,34.0821,28.2528,50.0000,50.0000,50.0000,4.8948,4.4376,1.0000,1.0000,0.0000
20.5139,-0.6388,37.8517,49.2472,33.1244,27.3374,50.0000,50.0000,50.0000,6.0508,5.5233,1.0000,1.0000,0.0000
20.7626,-0.6645,37.4818,47.7645,32.1271,27.1345,50.0000,50.0000,50.0000,6.7553,6.5366,1.0000,1.0000,0.0000
21.0138,-0.6411,37.0965,49.0202,31.2432,26.3688,50.0000,50.0000,50.0000,7.3915,7.1633,1.0000,1.0000,1.0000
21.1777,-0.5189,36.6960,50.0000,31.0434,26.0969,50.0000,50.0000,50.0000,8.3431,7.1239,1.0000,1.0000,1.0000
21.2383,-0.3970,36.2768,50.0000,31.5636,28.2191,38.2822,50.0000,50.0000,9.4203,6.9043,1.0000,1.0000,0.0000
21.1812,-0.4240,35.8374,50.0000,30.5267,27.8392,35.6930,50.0000,50.0000,8.6445,6.6797,0.9000,1.0000,0.0000
21.1088,-0.4511,35.3849,50.0000,29.5160,27.2431,32.9287,50.0000,50.0000,7.5366,6.1808,0.9000,1.0000,0.0000
20.1107,-0.4782,34.9215,50.0000,28.5455,26.9307,30.5562,50.0000,50.0000,6.6978,5.8481,0.9000,1.0000,0.0000
17.3087,-0.3822,34.5265,50.0000,29.4236,26.5548,27.4234,50.0000,50.0000,10.3303,7.9919,0.9000,1.0000,0.0000
17.4191,-0.4049,34.1374,50.0000,28.5957,25.8076,28.5058,50.0000,50.0000,12.3395,10.0170,0.9000,1.0000,0.0000
17.5644,-0.4278,33.7249,50.0000,27.7901,25.0806,29.2846,50.0000,50.0000,13.7559,11.6798,0.9000,1.0000,0.0000
17.7072,-0.3723,33.2905,50.0000,28.3553,23.9290,28.4672,50.0000,50.0000,16.3429,12.5151,0.9000,1.0000,1.0000
17.7846,-0.2770,32.8341,50.0000,30.1874,22.8976,28.1829,50.0000,50.0000,21.6656,12.8586,0.9000,1.0000,1.0000
17.7977,-0.1811,32.3549,50.0000,32.9811,22.2368,29.1989,50.0000,50.0000,50.0000,13.0829,0.9000,1.0000,1.0000
17.7622,-0.1248,31.8521,50.0000,35.2947,21.7984,27.3641,50.0000,50.0000,50.0000,13.2221,0.9000,1.0000,0.0000
17.7693,-0.1476,31.3258,50.0000,34.3995,21.2455,26.6701,50.0000,50.0000,50.0000,13.1685,0.9000,1.0000,0.0000
17.9310,-0.1704,30.7760,50.0000,33.5637,20.7293,26.0221,50.0000,50.0000,50.0000,12.8822,1.0000,1.0000,0.0000
18.1876,-0.1933,30.1971,50.0000,32.7837,20.2476,25.4174,50.0000,50.0000,50.0000,12.3742,1.0000,1.0000,0.0000
18.4772,-0.2164,29.5897,50.0000,32.0569,19.7987,24.8539,50.0000,50.0000,20.1614,11.6732,1.0000,1.0000,0.0000
18.7920,-0.2398,28.9557,50.0000,31.3807,19.3810,24.3296,48.7926,50.0000,15.2073,10.7565,1.0000,1.0000,0.0000
19.1252,-0.2638,28.2969,50.0000,30.7525,18.9931,23.8425,42.6933,50.0000,11.8526,9.6341,1.0000,1.0000,0.0000
19.4359,-0.1933,27.6154,21.7666,34.5627,18.9483,21.8806,30.4693,50.0000,9.9503,8.0157,1.0000,1.0000,1.0000
19.6484,-0.0738,26.9116,12.3778,44.5734,19.4544,19.8969,25.0443,50.0000,8.0622,6.2165,1.0000,1.0000,1.0000
19.7595,0.0469,26.1855,7.3350,50.0000,20.5242,18.5877,23.0967,50.0000,5.6530,4.3305,1.0000,1.0000,1.0000
17.7391,0.1712,25.4665,5.5354,50.0000,22.3923,17.8197,24.6997,50.0000,5.4291,3.7687,1.0000,1.0000,0.0000
17.2547,0.1832,24.7978,5.9690,50.0000,22.8207,17.5984,26.7391,50.0000,6.4959,4.2334,1.0000,1.0000,0.0000
17.4111,0.1614,24.1094,6.2286,50.0000,22.6907,17.4981,27.2109,50.0000,6.6773,4.3970,1.0000,1.0000,0.0000
17.6235,0.1400,23.3929,6.1188,50.0000,22.6283,17.4500,27.1361,50.0000,6.3261,4.2763,1.0000,1.0000,0.0000
17.8809,0.1187,22.6488,5.6922,50.0000,22.6305,17.4517,27.1387,50.0000,5.6122,3.9161,1.0000,1.0000,0.0000
18.1737,0.0974,21.8779,4.9426,50.0000,22.6938,17.5006,27.2147,50.0000,4.6391,3.3345,1.0000,1.0000,0.0000
17.2567,0.1377,21.1097,4.6641,50.0000,24.0694,17.5156,25.5143,50.0000,4.9760,3.3653,1.0000,1.0000,0.0000
17.5851,0.1368,20.3454,4.5086,50.0000,24.6979,17.6319,25.1771,50.0000,4.9900,3.3142,1.0000,1.0000,0.0000
17.4670,0.1346,19.5586,4.3056,50.0000,25.3830,17.7951,24.9528,50.0000,4.9151,3.2134,1.0000,1.0000,0.0000
17.5629,0.1283,18.7659,4.1600,50.0000,26.0415,17.9991,24.8936,48.5728,4.8789,3.1455,1.0000,1.0000,0.0000
17.5800,0.1248,17.9626,4.0294,50.0000,26.8569,18.2439,24.8245,46.4290,4.9126,3.0944,1.0000,1.0000,0.0000
16.8184,0.1668,17.1673,4.1696,50.0000,29.2544,18.5775,23.8424,40.6262,5.9594,3.4136,1.0000,1.0000,1.0000
17.1744,0.2719,16.3839,4.1095,14.4673,35.4067,19.2626,22.1365,37.2418,8.2552,3.7795,0.9000,1.0000,1.0000
17.2907,0.3712,15.5773,3.8875,9.6444,44.8790,20.3045,21.1112,37.3270,12.3557,3.9616,0.9000,1.0000,0.0000
17.4121,0.3519,14.7558,3.6491,9.0747,45.7619,20.7039,21.5265,38.5731,11.0057,3.7094,0.9000,1.0000,0.0000
17.4472,0.3331,13.9208,3.1902,7.9464,46.7337,21.1436,21.9837,39.5192,8.9241,3.2229,0.8000,1.0000,0.0000
16.3123,0.3734,13.0997,2.9664,6.5574,50.0000,22.0919,21.8772,40.6919,10.7751,3.1500,0.8000,1.0000,0.0000
15.9884,0.3747,12.3183,2.9540,6.3227,50.0000,22.7476,22.1711,42.2628,12.6427,3.1997,0.8000,1.0000,0.0000
15.4549,0.3814,11.5503,3.0026,6.1785,50.0000,23.4892,22.4448,43.9071,50.0000,3.3248,0.7000,1.0000,0.0000
15.3806,0.3647,10.7966,2.9436,6.0712,50.0000,23.9965,22.9295,45.3026,50.0000,3.2560,0.7000,1.0000,0.0000
14.7639,0.3646,10.0548,2.9206,5.8919,50.0000,24.7023,23.2922,46.7547,50.0000,3.2754,0.7000,1.0000,0.0000
14.4088,0.3067,9.3320,2.9577,6.4644,50.0000,24.7270,24.1509,48.2422,15.0068,3.1928,0.7000,1.0000,-1.0000
14.1485,0.2282,8.6222,3.0220,7.6207,50.0000,24.6022,25.3234,50.0000,9.2584,3.0829,0.4000,1.0000,-1.0000
14.0891,-0.1330,48.5899,3.0996,9.3219,50.0000,24.6470,26.5848,50.0000,7.6037,3.0079,0.4000,1.0000,-1.0000
14.0694,-0.1506,47.9477,3.1255,10.0260,50.0000,25.0886,27.3201,50.0000,7.3684,2.9955,0.4000,1.0000,0.0000
14.0576,-0.1476,47.2998,3.1206,9.9341,50.0000,25.7002,27.7731,50.0000,7.5800,3.0075,0.4000,1.0000,0.0000
14.0534,-0.1447,46.6466,3.1252,9.9275,50.0000,26.3269,28.2428,50.0000,7.8188,3.0289,0.4000,1.0000,0.0000
14.1175,-0.1399,45.9928,3.1768,10.0986,50.0000,26.9821,28.6947,50.0000,8.2822,3.0980,0.4000,1.0000,0.0000
14.0479,-0.1455,45.3228,3.1251,10.3190,50.0000,27.5681,29.3179,50.0000,8.0434,3.0331,0.4000,1.0000,0.0000
14.0732,-0.1313,44.6573,3.1410,9.9991,50.0000,28.3460,29.6582,50.0000,8.7115,3.0874,0.4000,1.0000,0.0000
14.0209,-0.1282,43.9865,3.1755,10.3545,50.0000,29.0354,30.1691,50.0000,9.1454,3.1349,0.4000,1.0000,0.0000
14.1175,-0.1266,43.3112,3.1947,10.8059,50.0000,29.7250,30.7134,50.0000,9.3961,3.1550,0.4000,1.0000,0.0000
14.1440,-0.1244,42.6312,3.2305,11.5619,50.0000,30.4326,31.2582,50.0000,9.7932,3.1845,0.4000,1.0000,0.0000
14.1943,-0.1226,41.9470,3.2516,13.1210,50.0000,31.1480,31.8181,50.0000,10.1442,3.2030,0.4000,1.0000,0.0000
14.1752,-0.1206,41.2591,3.3051,50.0000,50.0000,31.8785,32.3792,50.0000,10.7251,3.2601,0.4000,1.0000,0.0000
14.2782,-0.1184,40.5679,3.3344,50.0000,50.0000,32.6235,32.9488,50.0000,11.2343,3.2839,0.4000,1.0000,0.0000
14.2866,-0.1152,39.8727,3.4064,50.0000,50.0000,33.3935,33.5065,50.0000,12.7949,3.3416,0.4000,1.0000,0.0000
14.3088,-0.1150,39.1737,3.4528,50.0000,50.0000,34.1349,34.1158,50.0000,50.0000,3.3646,0.4000,1.0000,0.0000
14.3694,-0.1149,38.4721,3.5048,50.0000,50.0000,34.8853,34.7299,50.0000,50.0000,3.4006,0.4000,1.0000,0.0000
14.4109,-0.1140,37.7668,3.5746,50.0000,50.0000,35.6556,35.3403,50.0000,50.0000,3.4558,0.7000,1.0000,0.0000
14.2951,-0.1107,37.0622,3.6389,50.0000,50.0000,36.4694,35.9124,50.0000,50.0000,3.4984,0.7000,1.0000,0.0000
14.1373,-0.1105,36.3628,3.7363,50.0000,50.0000,37.2339,36.5244,50.0000,50.0000,3.5464,0.7000,1.0000,0.0000
14.0457,-0.1068,35.6743,3.8640,50.0000,50.0000,38.0546,37.0765,50.0000,50.0000,3.6509,0.7000,1.0000,0.0000
13.8401,-0.1071,34.9855,3.9402,50.0000,50.0000,38.8159,37.6846,50.0000,50.0000,3.6773,0.7000,1.0000,0.0000
13.7862,-0.1072,34.3038,4.0299,50.0000,50.0000,39.5801,38.2858,50.0000,50.0000,3.7272,0.7000,1.0000,0.0000
13.7566,-0.1046,33.6281,4.1704,50.0000,50.0000,40.3963,38.8429,50.0000,50.0000,3.7870,0.8000,1.0000,0.0000
13.7984,-0.1035,32.9517,4.2847,50.0000,50.0000,41.1959,39.4254,50.0000,50.0000,3.8552,0.8000,1.0000,0.0000
13.8670,-0.0751,32.2709,4.3752,50.0000,50.0000,42.5887,39.6503,50.0000,50.0000,3.9728,0.8000,1.0000,1.0000
13.9020,0.0070,31.5853,4.3294,50.0000,50.0000,45.5245,39.3851,50.0000,50.0000,4.2122,0.8000,1.0000,1.0000
14.0401,0.0901,30.8932,4.2739,50.0000,50.0000,49.2138,39.4269,50.0000,50.0000,4.4650,0.8000,1.0000,1.0000
14.1581,0.1771,30.1972,4.2803,50.0000,50.0000,50.0000,39.7698,50.0000,50.0000,4.7975,0.8000,1.0000,1.0000
14.1643,0.2088,29.4960,4.3646,50.0000,50.0000,50.0000,40.3997,50.0000,50.0000,5.0091,0.8000,1.0000,0.0000
14.0976,0.2116,28.7913,4.5720,50.0000,50.0000,50.0000,41.0685,50.0000,50.0000,5.1151,0.9000,1.0000,0.0000
14.3551,0.2146,28.0796,4.7307,50.0000,50.0000,50.0000,41.7545,50.0000,50.0000,5.2367,0.9000,1.0000,0.0000
14.5428,0.2191,27.3555,4.9749,50.0000,50.0000,50.0000,42.4573,50.0000,50.0000,5.3689,0.9000,1.0000,0.0000
14.8743,0.2241,26.6218,5.2959,50.0000,50.0000,50.0000,43.1769,50.0000,50.0000,5.6007,0.9000,1.0000,0.0000
14.9987,0.2322,25.8700,5.5252,50.0000,50.0000,50.0000,43.9209,50.0000,50.0000,5.6882,0.9000,1.0000,0.0000
15.2869,0.2385,25.1108,5.9609,50.0000,50.0000,50.0000,44.6770,50.0000,50.0000,5.9436,0.9000,1.0000,0.0000
15.4280,0.2438,24.3384,6.4758,50.0000,50.0000,50.0000,45.4474,50.0000,50.0000,6.1385,0.9000,1.0000,0.0000
15.7117,0.2511,23.5574,7.2081,50.0000,50.0000,50.0000,46.2349,50.0000,50.0000,6.4696,0.9000,1.0000,0.0000
15.4254,0.2752,22.7716,9.0945,50.0000,50.0000,50.0000,47.0728,50.0000,50.0000,7.5046,0.9000,1.0000,0.0000
15.9136,0.2767,21.9881,50.0000,50.0000,50.0000,50.0000,47.8582,50.0000,50.0000,8.8698,0.9000,1.0000,0.0000
16.3818,0.2792,21.1812,50.0000,50.0000,50.0000,50.0000,48.6695,50.0000,50.0000,9.7279,0.9000,1.0000,0.0000
16.8304,0.2826,20.3524,50.0000,50.0000,50.0000,50.0000,49.5052,50.0000,50.0000,9.4736,0.9000,1.0000,0.0000
16.6069,0.3094,19.5118,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,0.9000,1.0000,0.0000
16.8446,0.3226,18.6783,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,0.9000,1.0000,0.0000
16.9507,0.3365,17.8345,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,0.9000,1.0000,0.0000
17.3144,0.3542,16.9865,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,1.0000,1.0000,0.0000
17.6448,0.3640,16.1202,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,1.0000,1.0000,0.0000
18.0674,0.3907,15.2437,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,1.0000,1.0000,0.0000
18.3416,0.4136,14.3532,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,1.0000,1.0000,0.0000
18.8163,0.4367,13.4543,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,1.0000,1.0000,0.0000
18.9292,0.4766,12.5474,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,1.0000,1.0000,0.0000
19.4506,0.5022,11.6373,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,1.0000,1.0000,0.0000
19.6879,0.5340,10.7165,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,1.0000,1.0000,0.0000
19.8734,0.5956,9.8042,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,1.0000,1.0000,0.0000
20.1893,0.6562,8.9074,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,1.0000,1.0000,0.0000
20.6512,0.7178,8.0262,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,0.9000,1.0000,0.0000
20.3973,-0.0143,36.8146,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,0.9000,1.0000,0.0000
20.6466,0.0099,35.7948,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,0.9000,1.0000,0.0000
20.8852,0.0056,34.7630,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,0.9000,1.0000,0.0000
20.6213,0.0013,33.7187,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,0.9000,1.0000,0.0000
20.8583,0.0278,32.6868,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,0.9000,1.0000,0.0000
21.0852,0.0235,31.6426,50.0000,50.0000,50.0000,50.0000,50.0000,7.7955,50.0000,50.0000,0.9000,1.0000,0.0000
21.0661,0.0283,30.5897,50.0000,50.0000,50.0000,50.0000,50.0000,6.6958,50.0000,50.0000,1.0000,1.0000,0.0000
21.3955,0.0285,29.5305,50.0000,50.0000,50.0000,50.0000,50.0000,6.0716,50.0000,50.0000,1.0000,1.0000,0.0000
21.6808,0.0265,28.4573,50.0000,50.0000,50.0000,50.0000,50.0000,5.6178,50.0000,50.0000,1.0000,1.0000,0.0000
21.9270,-0.0728,27.3680,50.0000,50.0000,50.0000,50.0000,7.4043,5.3278,50.0000,50.0000,1.0000,1.0000,-1.0000
22.2040,-0.2245,26.2661,50.0000,50.0000,50.0000,50.0000,5.5409,5.3645,50.0000,50.0000,1.0000,1.0000,-1.0000
22.4071,-0.3788,25.1520,50.0000,50.0000,50.0000,50.0000,4.7257,5.7387,50.0000,50.0000,1.0000,1.0000,0.0000
22.7401,-0.3813,24.0312,50.0000,50.0000,50.0000,50.0000,4.4044,5.4859,50.0000,50.0000,1.0000,1.0000,0.0000
22.4966,-0.3716,22.9091,50.0000,50.0000,50.0000,50.0000,4.5343,5.7040,50.0000,50.0000,1.0000,1.0000,0.0000
22.8389,-0.3814,21.7929,50.0000,50.0000,50.0000,50.0000,4.7061,6.0456,50.0000,50.0000,1.0000,1.0000,0.0000
23.1502,-0.3931,20.6652,50.0000,50.0000,50.0000,50.0000,4.7060,6.2067,50.0000,50.0000,1.2000,1.0000,0.0000
23.4158,-0.4069,19.5293,50.0000,50.0000,50.0000,11.1070,4.5727,6.1429,50.0000,50.0000,1.2000,1.0000,0.0000
23.6713,-0.4231,18.3877,50.0000,50.0000,50.0000,8.7108,4.3383,5.9002,50.0000,50.0000,1.0000,1.0000,0.0000
23.9654,-0.4423,17.2416,50.0000,50.0000,50.0000,7.3062,4.0228,5.5164,50.0000,50.0000,1.0000,1.0000,1.0000
24.2576,-0.3163,16.0916,50.0000,50.0000,50.0000,8.8638,3.7252,4.4036,50.0000,50.0000,1.0000,1.0000,1.0000
24.5275,-0.1940,14.9373,50.0000,50.0000,50.0000,50.0000,3.4055,3.5457,50.0000,50.0000,1.0000,1.0000,1.0000
23.0667,-0.0781,13.8061,50.0000,50.0000,50.0000,50.0000,4.1253,3.7839,10.0205,50.0000,1.0000,1.0000,0.0000
23.3496,-0.1101,12.7207,50.0000,50.0000,50.0000,50.0000,4.9225,4.5435,13.7292,50.0000,1.0000,1.0000,0.0000
23.6252,-0.1469,11.6296,50.0000,50.0000,50.0000,50.0000,5.5299,5.1492,50.0000,50.0000,1.0000,1.0000,0.0000
23.8931,-0.1903,10.5371,50.0000,50.0000,50.0000,50.0000,5.9666,5.6105,50.0000,50.0000,1.0000,1.0000,0.0000
24.0825,-0.2425,9.4488,50.0000,50.0000,50.0000,50.0000,6.2396,5.9369,50.0000,50.0000,0.9000,1.0000,0.0000
24.1290,-0.3068,8.3799,50.0000,50.0000,50.0000,50.0000,6.3629,6.1181,50.0000,50.0000,0.9000,1.0000,0.0000
24.0250,0.5484,36.1048,50.0000,50.0000,50.0000,50.0000,6.3438,6.1726,50.0000,50.0000,0.8000,1.0000,-1.0000
23.8691,0.4413,34.9750,50.0000,50.0000,50.0000,16.3477,5.9033,6.4751,50.0000,50.0000,0.8000,1.0000,-1.0000
23.7296,0.3350,33.8591,50.0000,50.0000,50.0000,10.0838,5.4989,6.7990,50.0000,50.0000,0.8000,1.0000,-1.0000
23.5893,0.2294,32.7545,50.0000,50.0000,50.0000,7.7010,5.1124,7.1666,50.0000,50.0000,0.8000,1.0000,-1.0000
23.4341,0.1244,31.6591,50.0000,50.0000,50.0000,6.1425,4.7149,7.5807,50.0000,50.0000,0.8000,1.0000,-1.0000
23.0934,0.0247,30.5731,50.0000,45.5815,50.0000,4.9453,4.2755,7.9838,49.6240,50.0000,0.7000,1.0000,-1.0000
22.8160,-0.0698,29.5033,50.0000,40.9857,10.7371,3.9061,3.7460,8.3109,46.9727,50.0000,0.8000,1.0000,0.0000
22.6235,-0.0551,28.4410,50.0000,38.2267,7.8967,3.0604,2.9586,6.5474,43.9280,50.0000,0.8000,1.0000,0.0000
21.4872,-0.0363,27.4019,50.0000,36.5303,7.2361,2.8802,2.7893,6.1330,41.8810,50.0000,0.8000,1.0000,0.0000
20.8409,-0.0034,26.4065,50.0000,35.9877,8.1783,3.2122,3.0766,6.5327,40.3334,50.0000,0.8000,1.0000,0.0000
20.7969,0.0107,25.4248,50.0000,34.9666,8.6185,3.4761,3.3409,7.0773,39.2615,50.0000,0.8000,1.0000,0.0000
20.7629,0.0252,24.4432,50.0000,33.7355,8.6178,3.5833,3.4622,7.3114,38.0107,50.0000,0.8000,1.0000,0.0000
20.7375,0.0401,23.4618,50.0000,32.3116,8.2764,3.5323,3.4276,7.2337,36.6302,50.0000,0.8000,1.0000,0.0000
20.7196,0.0555,22.4805,50.0000,30.6425,7.6055,3.3161,3.2371,6.8521,35.0741,50.0000,0.8000,1.0000,0.0000
20.3130,0.0715,21.4997,50.0000,28.9936,6.9543,3.1068,3.0542,6.4910,33.6171,50.0000,0.9000,1.0000,0.0000
20.3000,0.0815,20.5369,50.0000,27.6393,6.8612,3.1878,3.1657,6.7798,32.8736,50.0000,0.9000,1.0000,0.0000
20.5297,0.0982,19.5719,50.0000,26.3676,6.7859,3.2178,3.2212,6.9093,31.9344,50.0000,0.9000,1.0000,0.0000
20.5260,0.1147,18.6016,50.0000,25.1057,6.6846,3.2674,3.3056,7.1024,31.1264,50.0000,0.9000,1.0000,0.0000
20.5602,0.1325,17.6300,48.6109,23.8119,6.5441,3.3037,3.3676,7.2633,30.3403,50.0000,0.9000,1.0000,0.0000
20.5753,0.1530,16.6629,46.5737,22.7615,6.6821,3.4569,3.5640,7.6667,29.7618,49.9315,0.9000,1.0000,0.0000
20.8066,0.1760,15.6927,44.3350,21.5165,6.4741,3.4638,3.6040,7.7700,28.9742,47.9444,0.9000,1.0000,0.0000
19.9010,0.1639,14.7329,41.9537,20.0809,6.6867,3.8390,4.1387,9.2102,29.7294,46.7745,0.9000,1.0000,0.0000
20.1642,0.1906,13.8025,40.5372,19.7736,7.3757,4.4126,4.7750,10.3788,29.7548,45.5145,0.9000,1.0000,0.0000
20.4174,0.2207,12.8657,38.8715,19.1895,7.7123,4.7718,5.2308,11.1657,29.5326,44.0359,0.9000,1.0000,0.0000
20.6607,0.2549,11.9254,36.9389,18.2609,7.7231,4.9383,5.4787,11.6049,29.0876,42.3592,0.9000,1.0000,0.0000
20.8941,0.2944,10.9851,34.7523,17.0492,7.3999,4.8875,5.5340,11.7093,28.4098,40.4799,0.9000,1.0000,0.0000
20.9731,0.3408,10.0507,32.2970,15.5094,6.7778,4.6183,5.3234,11.4672,27.4944,38.3612,0.8000,1.0000,0.0000
20.9793,0.3957,9.1359,29.5305,13.5908,5.8546,4.0809,4.8260,10.7963,26.3012,36.0117,0.8000,1.0000,0.0000
19.7804,0.4592,8.2670,27.5884,12.6430,5.7199,4.1405,5.0030,11.1936,25.8793,34.3848,0.8000,1.0000,0.0000
19.8545,-0.5103,44.3011,25.9108,11.9692,5.7427,4.3547,5.3611,11.8593,25.6435,32.9407,0.8000,1.0000,0.0000
19.6696,-0.5189,43.3739,24.0082,11.0229,5.5414,4.3751,5.5307,12.2097,25.2106,31.3193,0.8000,1.0000,0.0000
19.4831,-0.5456,42.4645,22.0870,10.1989,5.4662,4.5331,5.9600,13.1226,25.1899,29.8233,0.8000,1.0000,0.0000
19.2653,-0.5334,41.5706,20.9606,9.8987,5.5635,4.7754,6.3640,13.5431,24.7512,28.5909,0.8000,1.0000,1.0000
19.1988,-0.4286,40.6876,21.0067,10.2477,5.7730,4.8652,6.2256,12.5330,23.2877,27.6197,0.8000,1.0000,1.0000
19.0303,-0.3413,39.8151,20.7565,10.5158,5.9474,5.0010,6.3305,12.0553,22.2623,26.7096,0.8000,1.0000,1.0000
18.7651,-0.2542,38.9510,20.5073,10.8532,6.2072,5.2553,6.4876,11.8392,21.5103,25.9479,0.8000,1.0000,1.0000
18.8693,-0.1530,38.0936,20.2005,11.0651,6.3242,5.2942,6.5087,11.4056,20.6074,25.1037,0.8000,1.0000,1.0000
18.4742,-0.0756,37.2346,19.6534,11.0563,6.3627,5.3463,6.5647,11.3101,20.0893,24.3173,0.8000,1.0000,1.0000
18.3699,-0.0563,36.3837,18.6114,10.4998,6.2357,5.4507,6.9020,11.8744,20.2388,23.6501,0.9000,1.0000,0.0000
18.2550,-0.0800,35.5321,17.2863,9.7308,6.1010,5.6414,7.5430,12.9852,20.8228,23.0031,0.9000,1.0000,0.0000
18.5781,-0.1004,34.6754,15.9257,8.9373,5.9068,5.7513,8.0802,14.0085,21.2180,22.2272,0.9000,1.0000,0.0000
18.4941,-0.1289,33.8089,14.5991,8.2389,5.7516,5.9318,8.8012,15.1792,21.6324,21.3550,0.9000,1.0000,0.0000
18.5129,-0.1535,32.9379,13.3598,7.6413,5.6599,6.1754,9.6072,16.3968,21.9784,20.4632,0.9000,1.0000,0.0000
18.7152,-0.1799,32.0630,12.2404,7.1681,5.6095,6.4748,10.5870,17.6855,22.2962,19.5867,1.0000,1.0000,1.0000
18.9734,-0.0632,31.1736,12.2783,7.2015,5.5409,6.3238,10.4225,17.5649,22.4413,19.8086,1.0000,1.0000,1.0000
19.0541,0.0562,30.2713,12.4714,7.2740,5.5264,6.2068,10.2296,17.5748,22.8001,20.2485,1.0000,1.0000,1.0000
19.1759,0.1759,29.3563,12.7084,7.3190,5.4762,6.0461,9.9265,17.5748,23.2147,20.7709,1.0000,1.0000,1.0000
19.2035,0.2939,28.4301,13.0302,7.3641,5.4449,5.9165,9.6502,17.6215,23.7243,21.3861,1.0000,1.0000,0.0000
19.3141,0.2746,27.4961,12.0420,6.8447,5.3408,6.0966,10.4998,19.1301,24.5573,20.9591,1.0000,1.0000,0.0000
